"ID","NUMPOL","COD_COBERTURA","MONTO"
91335,4176351,"4BG",82.6
91347,4163930,"1RC",71.52
91376,4117519,"4BG",81.09
91385,4163860,"4BG",82.6
91401,4142523,"3VI",148.35
91461,4161481,"1RC",4204
91462,4161481,"2DO",5320.59
91472,4161487,"1RC",193.42
91482,109191,"4BG",105.11
91483,4161487,"1RC",10000
91484,4161487,"2DO",1189.1
91518,4136208,"3VI",1112.88
91574,4157494,"1RC",1294
91585,4175025,"4BG",286.37
91588,4157489,"1RC",0
91625,4185099,"1RC",1204
91626,4185099,"2DO",0
91654,4149309,"1RC",-236.32
91657,4157602,"4BG",164.96
91677,4149220,"1RC",1204
91679,4148181,"4BG",478.11
91682,4157523,"1RC",602
91683,4157523,"2DO",594.55
91695,4117309,"1RC",602
91696,4117309,"2DO",0
91698,4174447,"4BG",452.39
91703,148774,"1RC",62.22
91758,4128226,"3VI",365.88
91813,4124487,"4BG",338.73
91831,4169965,"1RC",12316
91837,27238,"2DO",1540.64
91838,163611,"2DO",3716.63
91851,4169945,"4BG",415.55
91907,4148914,"4BG",75.32
91940,4165385,"4BG",279.12
91976,4173303,"1RC",1204
91977,4173303,"2DO",0
92004,4178670,"1RC",1204
92005,4178670,"2DO",1189.1
92026,4134584,"4BG",231.86
92047,24032,"1RC",1377.95
92057,4119954,"1RC",-618.28
92068,4149959,"1RC",1204
92074,4150009,"1RC",-71.46
92079,4185568,"1RC",1204
92080,4185568,"2DO",391.06
92087,4172307,"4BG",0
92094,4172307,"1RC",1204
92095,4172307,"4BG",94.09
92109,4175819,"4BG",352.18
92143,4176074,"1RC",2166.47
92144,4176074,"2DO",198.54
92168,35134,"1RC",-350.74
92173,4164502,"4BG",393.77
92175,4157093,"4BG",370.81
92232,4121575,"1RC",1204
92233,4121575,"2DO",296.71
92263,4164513,"4BG",119.07
92264,4142367,"1RC",-628.32
92299,4121523,"4BG",191.75
92301,4175493,"4BG",130.01
92304,4142371,"1RC",-146.71
92320,4160388,"4BG",310.18
92339,4171492,"4BG",77.98
92350,4121471,"1RC",101.82
92351,4121471,"2DO",394.68
92373,4177664,"4BG",243.92
92375,4187253,"4BG",354.05
92377,4164423,"3VI",1112.88
92396,4148894,"1RC",1204
92400,4176054,"4BG",321.98
92410,4121578,"1RC",0
92423,4126195,"1RC",1701.42
92436,4149770,"1RC",5378.55
92437,4149770,"2DO",3462.39
92499,4163287,"3VI",5225
92520,4133629,"1RC",-813.99
92523,4147923,"1RC",1204
92543,4124067,"1RC",200
92556,4127550,"1RC",-417.17
92563,4147931,"1RC",0
92572,4147931,"1RC",1204
92576,4123995,"2DO",1189.1
92604,4188741,"4BG",676.18
92634,4132743,"4BG",382.76
92641,4154950,"3VI",673.9
92652,4147213,"2DO",2022.91
92654,4147226,"1RC",-617.98
92658,4114730,"4BG",527.19
92674,4147275,"4BG",274.33
92679,158703,"1RC",688.49
92685,4147225,"1RC",-68.93
92697,4147269,"4BG",239.08
92733,4150115,"1RC",1204
92734,4150115,"2DO",280.88
92760,4176414,"4BG",468.42
92769,4173342,"4BG",606.25
92776,4175701,"4BG",186.55
92777,4136061,"4BG",270.58
92843,4136061,"4BG",278.52
92844,4136061,"4BG",0
92846,4173342,"1RC",0
92847,81610,"4BG",206.73
92863,4179319,"1RC",134.02
92867,4141239,"1RC",-309.91
92877,4141258,"1RC",0
92880,147036,"1RC",-139.09
92914,4179319,"4BG",314.28
92921,4179319,"4BG",105.24
93019,4163744,"1RC",8704
93021,4115505,"2DO",1333.68
93025,4157069,"4BG",367.85
93034,4167095,"1RC",-461.11
93049,4157071,"1RC",0
93079,4177709,"4BG",82.6
93088,4116071,"4BG",102.31
93131,4180641,"4BG",652.29
93178,24201,"4BG",376.97
93254,4180637,"1RC",8981
93280,4115070,"4BG",378
93311,4151140,"1RC",-801.5
93338,4158237,"1RC",7410
93354,4188824,"1RC",149.64
93376,4121786,"1RC",626.73
93383,4121768,"1RC",1836.46
93384,4121768,"2DO",0
93385,4121768,"1RC",1470.82
93388,4121768,"2DO",0
93403,4132346,"1RC",1204
93404,4132346,"1RC",539.18
93407,4132386,"4BG",362.03
93415,4158299,"4BG",116.94
93438,4173604,"1RC",1204
93453,149424,"1RC",-543.31
93464,149424,"2DO",0
93465,4139079,"1RC",1204
93501,4188109,"2DO",2735.18
93523,4135748,"1RC",-646.57
93535,4119667,"4BG",448.27
93544,4186432,"1RC",-801
93591,4135753,"3VI",1320.14
93627,4133703,"2DO",1053.28
93630,4128644,"2DO",1681.95
93660,4120511,"4BG",450.81
93666,4135389,"2DO",1228.42
93672,4180129,"1RC",1204
93674,4180129,"2DO",0
93680,4138434,"2DO",199.49
93693,4120511,"1RC",1204
93694,4120511,"2DO",0
93701,4130266,"2DO",1019.31
93709,4120511,"2DO",7.03
93717,172751,"1RC",607.37
93734,4152595,"4BG",330.06
93756,4130286,"2DO",1262.8
93785,4130286,"2DO",1233.93
93786,4130292,"1RC",2321.86
93833,4151373,"2DO",204.53
93836,4138381,"4BG",208.58
93843,4117761,"1RC",1204
93844,4117761,"2DO",0
93851,4117767,"1RC",1809.91
93852,4173999,"1RC",-554.92
93884,4117767,"1RC",1204
93894,4151423,"1RC",711.33
93898,4177670,"4BG",276.08
93911,4163408,"1RC",1204
93912,4163408,"2DO",0
93934,4151328,"4BG",340
93935,4151356,"2DO",357.72
93936,4151368,"1RC",-916.73
93954,4116101,"2DO",1189.1
93959,4138328,"2DO",1189.1
93992,4117631,"4BG",394.36
93993,4157642,"4BG",259.98
93997,4157642,"1RC",1113.45
93998,4157642,"2DO",1189.1
94006,4174554,"1RC",10584.92
94007,4174554,"2DO",10459.04
94029,4131573,"1RC",0
94051,4130083,"4BG",253.99
94056,4130088,"1RC",1204
94057,4130088,"2DO",1682.1
94068,4130139,"1RC",1204
94075,4130139,"1RC",0
94101,4176297,"1RC",1228.16
94194,43190,"4BG",275.25
94197,4159778,"1RC",1204
94198,4159778,"2DO",0
94204,43219,"1RC",2122.31
94239,4146095,"1RC",1204
94242,4142273,"1RC",387.41
94256,4189003,"1RC",981
94275,4159778,"4BG",346.83
94277,4174958,"1RC",897
94278,4158535,"4BG",61.59
94311,4158649,"1RC",-655.59
94371,4158591,"4BG",354.93
94390,4133959,"3VI",877.92
94412,43298,"4BG",99.72
94417,4172010,"1RC",1204
94418,4172010,"2DO",488.72
94423,43216,"1RC",670.15
94426,4187228,"4BG",501.4
94429,4134022,"4BG",145.02
94473,4146671,"1RC",0
94474,4146671,"2DO",80.5
94504,4146662,"1RC",1204
94523,43389,"4BG",252.39
94546,4164661,"4BG",161.46
94578,43261,"4BG",49.74
94583,4127137,"3VI",442.3
94592,4172507,"4BG",258.3
94599,4145924,"4BG",204.82
94642,4145905,"2DO",812.96
94667,43527,"1RC",290.59
94679,4142801,"1RC",0
94687,4156330,"4BG",243.92
94718,4156383,"1RC",1374
94734,43261,"1RC",1128.12
94737,4118677,"2DO",476.57
94765,4118677,"4BG",375.65
94804,4144222,"4BG",395.76
94821,4138114,"4BG",59.74
94826,4138110,"4BG",391
94844,4165132,"1RC",0
94892,4149890,"1RC",1204
94893,4128159,"4BG",94.45
94898,4149890,"1RC",0
94905,4178308,"1RC",-709.56
94911,133437,"1RC",-629.89
94934,43298,"1RC",564.06
94952,4117197,"3VI",846.78
94957,4147814,"4BG",305.9
94980,4162812,"2DO",536.1
94981,4131616,"1RC",698.22
94998,4172807,"4BG",96.64
95040,4174429,"2DO",293.87
95062,4125686,"1RC",602
95069,4179026,"4BG",53.58
95077,4146391,"4BG",119.6
95081,4131723,"2DO",4035.44
95087,4131657,"1RC",1204
95088,4131657,"2DO",0
95105,4131689,"4BG",436.23
95114,4117852,"4BG",81.02
95117,4182074,"4BG",432.35
95121,4156276,"4BG",133.59
95135,4129155,"2DO",1189.1
95142,4125677,"1RC",1204
95187,4182042,"4BG",162.33
95201,79744,"1RC",-301.14
95211,4131706,"1RC",1204
95212,79744,"2DO",12.35
95213,4131706,"2DO",1189.1
95238,4159988,"4BG",349.21
95243,4159988,"1RC",3704.59
95247,4159947,"1RC",-611.39
95263,4159988,"1RC",1204
95274,4159900,"1RC",1204
95275,4159900,"2DO",0
95298,4137377,"1RC",1204
95317,4121899,"4BG",302.1
95325,4140221,"4BG",440.46
95334,4121883,"4BG",456.61
95341,4137358,"1RC",-587.1
95367,4116037,"4BG",97.77
95408,4144062,"4BG",68.6
95413,4116037,"1RC",117.81
95458,4144115,"4BG",176.05
95474,4120997,"1RC",0
95481,4173419,"1RC",-474.14
95487,70718,"2DO",1684.81
95491,4188849,"1RC",-783.54
95511,4125146,"1RC",1204
95518,4125146,"1RC",1204
95520,4125028,"3VI",437.75
95534,4132772,"1RC",76.01
95544,4157342,"1RC",1293.7
95545,4157342,"2DO",2121.18
95557,4157354,"2DO",544.37
95577,4157215,"3VI",2090.34
95596,4158702,"4BG",308.8
95630,4148590,"3VI",1068.82
95643,4154011,"1RC",-148.59
95683,4165934,"4BG",296.95
95684,4158918,"1RC",765.2
95685,4158918,"2DO",1302.7
95695,4165874,"1RC",1204
95702,4158860,"3VI",261.61
95711,4153943,"1RC",3561.88
95752,4165821,"1RC",1204
95768,4142461,"1RC",1204
95769,4142461,"2DO",1352.66
95839,4181004,"1RC",1204
95844,4142453,"1RC",-521.88
95896,4116320,"1RC",2133.89
95925,4140555,"1RC",1204
95926,4140555,"2DO",0
95970,4167467,"4BG",530.9
95982,4167547,"4BG",289.99
95992,4130197,"1RC",2204
96009,4141168,"3VI",13500
96017,4141158,"1RC",1374.81
96023,4181860,"1RC",1204
96029,4181787,"1RC",-250.43
96071,4181896,"1RC",1204
96074,4124358,"4BG",538
96075,143783,"4BG",78.61
96078,4157917,"1RC",-383.81
96081,4130157,"2DO",1796.21
96098,4181981,"1RC",1138.15
96100,4167547,"1RC",602
96116,4181787,"1RC",0
96129,4157917,"1RC",1204
96144,4181896,"3VI",1112.88
96195,4152056,"2DO",-14.9
96210,4152056,"1RC",414.7
96214,4124326,"1RC",-526.34
96225,4179717,"4BG",244.8
96237,4187270,"2DO",-204.31
96238,4152077,"1RC",2176
96240,4152094,"3VI",5180
96248,4139796,"3VI",573.84
96261,4124333,"1RC",0
96271,4152084,"2DO",1189.1
96291,4132498,"1RC",1204
96296,4175912,"1RC",324.25
96309,28321,"1RC",1128.12
96320,28321,"2DO",1949.27
96322,4165811,"3VI",549.66
96339,4175141,"1RC",0
96349,4154829,"2DO",1824.9
96354,4132443,"4BG",275.88
96355,4132443,"4BG",136.5
96358,4181150,"4BG",252.69
96365,4181136,"1RC",0
96368,4165811,"1RC",703.74
96388,4179546,"1RC",1204
96389,4179546,"2DO",0
96395,4173800,"2DO",1311.3
96397,4115799,"4BG",284.39
96403,4181252,"1RC",-439.24
96434,4132497,"1RC",0
96443,4120119,"2DO",2835.58
96453,103835,"1RC",1128.12
96454,4188548,"4BG",57.64
96457,4132497,"1RC",1204
96467,4174405,"4BG",321.39
96482,4152287,"1RC",40.9
96491,4126495,"1RC",-258.69
96516,4161930,"4BG",538.01
96553,167732,"4BG",203.61
96571,4152292,"4BG",400.43
96582,4144602,"1RC",1204
96583,4144602,"2DO",0
96619,4161924,"1RC",0
96621,4161924,"2DO",1189.1
96660,4167272,"1RC",1204
96661,4167272,"2DO",948.14
96666,4150702,"4BG",378
96692,4116748,"4BG",111.07
96699,4172381,"2DO",550.59
96709,28321,"4BG",351.19
96713,4185761,"1RC",-755.95
96715,4136477,"1RC",1204
96720,163606,"4BG",63.68
96727,4116018,"2DO",586.8
96731,79963,"1RC",564.06
96766,4185930,"1RC",1204
96767,4185930,"2DO",1035.81
96832,4116766,"4BG",470.42
96868,4167278,"4BG",88.03
96874,4171378,"1RC",0
96877,4173439,"1RC",1204
96878,4173439,"2DO",1189.1
96880,4116908,"2DO",1189.1
96885,4167382,"1RC",1204
96893,4146941,"4BG",82.6
96904,4146909,"4BG",82.6
96912,4160475,"1RC",-1034.5
96917,4138634,"1RC",2500
96923,4146914,"4BG",340.09
96948,4127813,"1RC",1204
96949,4127813,"2DO",1189.1
96950,4133330,"1RC",602
96962,4160475,"2DO",9552.5
96985,4146909,"1RC",1204
97023,4140457,"1RC",1129.4
97027,4140457,"4BG",244.83
97030,96698,"4BG",259.69
97034,4140457,"4BG",157.79
97036,4153498,"4BG",235.17
97039,4140413,"4BG",406.45
97043,4153534,"1RC",2204
97081,4133882,"4BG",751.17
97086,96675,"1RC",-499.94
97090,4156748,"1RC",5067.76
97091,4166131,"1RC",201.51
97109,4166146,"4BG",258.67
97125,4144912,"4BG",372.69
97128,4144897,"4BG",141.43
97148,4144912,"4BG",72.96
97150,4133921,"1RC",-209.7
97160,4133906,"4BG",82.6
97163,4156748,"4BG",677.04
97188,4131287,"4BG",111.86
97215,4151076,"1RC",1204
97241,4183799,"4BG",605.77
97258,4145580,"4BG",310.96
97259,4169374,"1RC",1204
97260,4169374,"2DO",0
97265,4127609,"4BG",424.06
97267,4169374,"2DO",5458.42
97273,4116962,"4BG",181.14
97414,45886,"1RC",2425.45
97431,74553,"1RC",-237.53
97443,93656,"2DO",1091.26
97453,74827,"1RC",-610.07
97455,130138,"1RC",3938.28
97466,130138,"2DO",0
97478,45983,"4BG",203.36
97540,45565,"2DO",486.5
97580,74896,"1RC",1128.12
97587,37631,"1RC",-694
97593,103403,"4BG",244.32
97602,37418,"1RC",-218.15
97615,45517,"1RC",-600.87
97616,93505,"1RC",-864.14
97632,60967,"4BG",120.29
97635,75033,"4BG",102.14
97638,103195,"4BG",36.17
97657,80650,"4BG",96.97
97671,46046,"4BG",312.26
97707,67986,"1RC",121.98
97719,67956,"2DO",1623.79
97729,67986,"2DO",1012.82
97743,67862,"2DO",1597.21
97766,21082,"4BG",316.38
97776,127795,"2DO",833.21
97794,41738,"1RC",360.43
97807,41648,"2DO",168.99
97830,156714,"4BG",287.34
97849,161557,"4BG",440.82
97851,153709,"4BG",223.44
97857,55888,"4BG",134.03
97886,18207,"1RC",0
97887,18207,"2DO",8389.31
97904,129088,"1RC",564.06
97905,129088,"2DO",0
97921,168206,"1RC",-858.27
97935,142665,"1RC",198.06
97945,128137,"2DO",983.95
97954,159031,"3VI",489.46
97977,142665,"4BG",109.61
97984,23147,"2DO",2808.29
97985,141568,"1RC",1128.12
97986,141568,"2DO",0
98000,94200,"2DO",667.86
98016,169002,"4BG",343.02
98017,173243,"4BG",320.19
98022,82118,"1RC",1444.23
98033,82118,"2DO",0
98037,93343,"4BG",214.23
98048,136054,"1RC",1128.12
98049,136054,"2DO",652.05
98056,174187,"1RC",510.52
98064,156065,"4BG",259.63
98082,55610,"1RC",462.01
98133,156269,"1RC",-880.56
98158,55965,"4BG",413.31
98169,114186,"2DO",1208.84
98173,55655,"1RC",10.23
98180,85308,"2DO",0
98181,85308,"3VI",561.61
98201,85329,"1RC",-233.41
98221,55837,"4BG",482.65
98226,55971,"1RC",-255.47
98228,114269,"4BG",233.99
98232,55365,"1RC",685.77
98234,55365,"2DO",61.15
98246,104699,"1RC",0
98249,44536,"3VI",16841.67
98268,146858,"4BG",236.26
98294,44649,"1RC",564.06
98307,138177,"1RC",426.55
98318,104840,"2DO",310.42
98319,104840,"3VI",1091.17
98332,71473,"2DO",20.64
98369,99555,"4BG",77.02
98406,71500,"4BG",295.74
98479,24356,"3VI",612.12
98515,142906,"1RC",405.76
98516,142906,"2DO",0
98532,136858,"1RC",0
98534,136858,"2DO",668.96
98572,136858,"1RC",2198.28
98606,59975,"1RC",701.37
98607,59975,"2DO",565.34
98612,60033,"1RC",1021.81
98640,60321,"2DO",1121.13
98646,59944,"4BG",362.29
98677,40874,"1RC",-786.25
98695,111287,"4BG",401.78
98696,41040,"4BG",340.97
98710,158346,"1RC",807.45
98711,111287,"3VI",233.33
98712,111287,"4BG",230.66
98724,177671,"1RC",688.26
98728,40884,"1RC",647.33
98732,40671,"4BG",222.61
98739,40671,"1RC",1128.12
98741,140009,"4BG",199.1
98753,72103,"1RC",376.22
98766,176639,"1RC",-976.14
98805,176480,"4BG",69.3
98814,83010,"3VI",327.17
98815,83010,"4BG",71.67
98862,82946,"1RC",-510.04
98874,157162,"4BG",209.06
98914,38333,"1RC",0
98915,38333,"4BG",159.67
98959,38333,"1RC",-54.2
98974,131938,"3VI",588.34
99029,16985,"1RC",1128.12
99033,38527,"4BG",122.33
99053,38500,"1RC",2465.44
99055,38500,"2DO",0
99072,102583,"1RC",2873.12
99077,38527,"4BG",211.62
99080,131938,"3VI",182.33
99081,131938,"4BG",97.32
99120,62492,"1RC",0
99158,59110,"4BG",97.92
99179,89981,"4BG",419.05
99227,96205,"2DO",1093.38
99232,170437,"1RC",31617.92
99233,170437,"2DO",9199.86
99279,96395,"2DO",108.37
99293,58080,"1RC",1128.12
99294,58080,"2DO",0
99296,96395,"1RC",217.39
99297,96395,"2DO",0
99313,96197,"4BG",335.81
99321,58401,"1RC",0
99322,58401,"2DO",12330.64
99339,58397,"4BG",220.07
99352,19919,"2DO",720.52
99380,150564,"4BG",101.65
99407,72098,"1RC",556.15
99408,72098,"2DO",1085.5
99429,72353,"1RC",1128.12
99430,72353,"2DO",0
99431,114015,"2DO",708.21
99434,72126,"2DO",1309.7
99436,72370,"1RC",5870.78
99448,72108,"4BG",362.98
99461,22913,"1RC",304.9
99462,22913,"2DO",2780.79
99474,33708,"1RC",913.52
99516,56626,"4BG",324.91
99591,137571,"4BG",481.38
99607,56512,"4BG",128.89
99618,133104,"4BG",132.29
99623,56760,"4BG",0
99654,172545,"1RC",0
99655,172545,"2DO",0
99658,57110,"2DO",2688.73
99673,154890,"2DO",15.05
99674,154890,"3VI",828.93
99707,112234,"1RC",1128.12
99710,112234,"2DO",0
99735,17612,"4BG",67.95
99738,56999,"1RC",3771.43
99739,56999,"2DO",91.35
99747,153539,"2DO",702.17
99757,20094,"2DO",157.57
99758,20094,"4BG",54.7
99787,95904,"1RC",1128.12
99788,95904,"2DO",0
99795,175062,"2DO",351.21
99796,175062,"3VI",5295.5
99867,56693,"2DO",2297.7
99874,178191,"1RC",0
99907,56512,"4BG",363.76
99910,131287,"2DO",1083.85
99954,1180802,"1RC",3359.82
99977,1188085,"1RC",2767.52
99980,1183758,"1RC",72.93
99981,1183758,"1RC",-3811.23
100011,1181710,"2DO",1829.39
100012,1181710,"1RC",6860.21
100014,1189072,"1RC",350.61
100015,1189072,"1RC",682.57
100017,1189960,"2DO",6006.23
100046,1196114,"2DO",2000
100047,1196114,"1RC",4436.44
100055,1181182,"1RC",1083.42
100083,1180278,"1RC",3895.8
100084,1184061,"4BG",325.45
100087,1181779,"2DO",-64.03
100091,1181523,"1RC",1568.06
100100,1181933,"1RC",1072.26
100127,1181119,"1RC",2094.95
100148,1182955,"1RC",483.82
100231,1185044,"1RC",80.22
100242,1179933,"3VI",77.73
100243,1179933,"1RC",1129.9
100261,1183400,"4BG",232.63
100273,1182082,"4BG",264.94
100287,1180433,"4BG",255.94
100289,1184857,"3VI",1964.15
100295,1183265,"1RC",1662.53
100301,1183348,"4BG",121.26
100302,1191989,"3VI",1415.34
100313,1185730,"2DO",634.54
100338,1183043,"1RC",1602.64
100346,1190157,"1RC",4666.65
100348,1187285,"1RC",6156.66
100351,1189270,"4BG",231.57
100353,1188316,"4BG",478.32
100356,1185469,"4BG",410.24
100371,1198137,"1RC",1241.95
100385,1182259,"4BG",306.31
100386,1186708,"4BG",265.34
100396,1182336,"4BG",280.34
100397,1186062,"4BG",287.13
100403,1188747,"1RC",1073.24
100414,1185131,"4BG",371.28
100415,1185166,"3VI",465.75
100425,1183784,"2DO",311.91
100435,1180781,"1RC",6734.3
100443,1184584,"4BG",344.22
100448,1186544,"1RC",597.2
100452,1190073,"1RC",1915.02
100454,1189790,"4BG",241.07
100516,1183992,"2DO",1657.3
100526,1180376,"4BG",339
100538,1186681,"2DO",2385.42
100539,1186681,"1RC",3656.58
100554,1189149,"1RC",904.41
100562,1191490,"4BG",248.14
100606,1186988,"1RC",295.82
100610,1189540,"1RC",1215.17
100644,2260450,"3VI",152.45
100654,1190209,"2DO",399.43
100666,1183605,"3VI",591.68
100677,1185177,"1RC",2920.67
100720,1184469,"2DO",746.18
100721,1187041,"1RC",1373.66
100737,1185496,"3VI",6414.72
100740,1192240,"1RC",265.08
100759,1193425,"1RC",386.16
100781,1187609,"2DO",10010.35
100803,1183508,"2DO",228.61
100809,1189000,"3VI",257.84
100814,1192491,"4BG",698.99
100821,1192780,"4BG",305.09
100857,1192533,"4BG",443.05
100887,1191490,"4BG",248.15
100905,1195911,"1RC",793.89
100939,1196753,"1RC",79.31
100958,1192398,"1RC",7000
100982,2257991,"1RC",1675.19
100985,1196753,"2DO",-2564.42
100986,1196753,"1RC",136.02
100987,1196753,"1RC",1053.94
101066,2274647,"1RC",1415.1
101116,2263186,"2DO",2000
101157,2256254,"1RC",2278.45
101158,2285479,"2DO",6767.07
101159,2285479,"1RC",208
101175,2284679,"1RC",5000
101185,2271787,"2DO",5251.45
101186,2271787,"1RC",1060
101200,2275925,"2DO",6974.29
101201,2275925,"1RC",100
101215,2227636,"1RC",72.01
101216,2227636,"1RC",1500
101237,3233915,"2DO",2232.64
101265,2225154,"1RC",2259.69
101267,2231602,"2DO",7085
101268,2231602,"1RC",18000
101282,1195472,"1RC",155.34
101288,1183259,"4BG",90.17
101298,1195690,"4BG",243.29
101299,1194157,"4BG",367.66
101306,2269127,"2DO",191.36
101339,1184142,"2DO",572
101387,1193182,"4BG",354.09
101394,1187163,"3VI",13979.85
101406,1188976,"4BG",180.64
101419,1197494,"4BG",739.67
101433,1193709,"1RC",1688.6
101457,1193120,"2DO",2472.66
101473,1196630,"1RC",794.63
101477,2258775,"4BG",100.98
101478,2258775,"3VI",393.78
101488,2277215,"2DO",2126.1
101489,2277215,"1RC",816.3
101553,2256497,"3VI",498.28
101560,1190904,"3VI",7008.44
101562,1185496,"3VI",14665
101575,2257029,"2DO",1318.77
101580,2255202,"2DO",2760.23
101595,1195376,"1RC",1352.6
101598,1196996,"4BG",222.31
101617,1185035,"1RC",725.28
101625,1197702,"4BG",550.83
101654,2258158,"3VI",231.72
101655,2258158,"4BG",146.69
101728,1186664,"1RC",2169.63
101739,2256410,"3VI",991.85
101752,1195855,"2DO",143.45
101775,2256941,"4BG",221.22
101781,1193182,"1RC",60.53
101796,2220033,"4BG",318.35
101814,1188339,"1RC",357.37
101828,1198184,"2DO",14338.07
101835,1191347,"4BG",378.2
101853,2261404,"1RC",648.41
101861,1196800,"4BG",335.87
101870,2256181,"4BG",209.32
101900,1194209,"4BG",249.26
101904,2275286,"4BG",259.42
101915,2255273,"4BG",378.92
101926,1195211,"1RC",1384.02
101928,1190948,"1RC",565.75
101929,2268538,"1RC",771.5
101946,2215388,"1RC",1964.7
101956,2255932,"3VI",1449.43
101962,2275286,"4BG",152.67
102024,2262751,"4BG",137.38
102028,2262599,"1RC",588.44
102040,1194371,"1RC",298.25
102041,2264692,"3VI",310.4
102042,2267962,"2DO",7972
102043,2267962,"1RC",3505.32
102052,2272360,"4BG",475.58
102077,2214110,"4BG",286.19
102078,1198486,"4BG",102.05
102092,1198759,"1RC",329.5
102101,2255296,"4BG",274.83
102104,2272360,"1RC",1762.37
102129,2268155,"4BG",278.62
102154,2261162,"1RC",3833.82
102164,2260231,"1RC",1522.21
102169,2275286,"2DO",1709.8
102189,2258221,"4BG",349.95
102202,2270924,"1RC",527.49
102224,1197103,"4BG",297.47
102287,2269623,"3VI",345.39
102313,2275323,"1RC",896.23
102329,2264728,"4BG",307.98
102361,2258824,"4BG",176.19
102363,2266219,"3VI",2013.38
102384,2258870,"1RC",1624.05
102386,2269136,"4BG",270.31
102388,2266315,"1RC",670.64
102397,2258221,"4BG",459.24
102399,2269849,"1RC",706.21
102456,2269399,"3VI",188.73
102466,2261282,"1RC",2583.62
102492,2215712,"2DO",666.17
102510,2276830,"1RC",1671.64
102511,2276830,"1RC",647.47
102512,1198798,"2DO",3771.69
102526,2215388,"2DO",3165.66
102531,2271716,"1RC",1785.85
102541,2268383,"1RC",105.45
102550,2263225,"1RC",1890.91
102551,2263225,"1RC",1173.38
102556,2263753,"3VI",3725.95
102559,2264631,"4BG",286.19
102562,2273307,"1RC",-0.01
102564,2271101,"4BG",236.98
102571,1188901,"1RC",-38.05
102579,2267536,"3VI",2100
102607,2255819,"2DO",63.17
102625,2266453,"3VI",3302.77
102636,2263761,"3VI",458.37
102637,2255077,"4BG",200
102638,2255077,"3VI",2100
102645,2272260,"4BG",218.76
102654,2274078,"2DO",669.7
102659,2280739,"1RC",748.22
102692,2273580,"4BG",478.72
102701,2273129,"4BG",418.88
102725,2278336,"1RC",278.15
102739,2267046,"2DO",2535.8
102765,2266537,"2DO",348.93
102768,1193151,"1RC",-54.88
102790,2288028,"4BG",237.06
102803,2280780,"1RC",1716.61
102844,2272210,"4BG",213.99
102850,2272319,"4BG",346.95
102867,2263613,"2DO",35.37
102870,2279178,"4BG",140.58
102894,2256675,"2DO",1700
102905,2268936,"4BG",345.29
102909,2277250,"1RC",822.72
102921,2279267,"3VI",11150.19
102940,2272894,"1RC",10604.53
102942,2215712,"1RC",3379.57
102944,2282273,"2DO",745.42
102953,2277753,"2DO",1930.42
103001,2277447,"1RC",1251.14
103043,2274924,"1RC",160.67
103098,2275270,"1RC",81.33
103099,2275270,"1RC",1500
103113,2256527,"1RC",965.04
103115,2270805,"4BG",528.6
103172,2277910,"4BG",357.29
103176,2258031,"4BG",257.45
103197,2262307,"4BG",200.31
103198,2272774,"4BG",171.17
103209,2271513,"4BG",267.91
103230,2214397,"4BG",221.38
103249,2277835,"4BG",243.57
103287,2287328,"4BG",293.46
103289,2289398,"4BG",76.54
103299,2288543,"1RC",1729.82
103315,2275154,"3VI",3840
103364,2275621,"1RC",1689.25
103369,2214935,"2DO",3386.42
103374,2213966,"1RC",777.53
103401,2281484,"1RC",1108.05
103439,2218493,"4BG",292.27
103461,2227636,"2DO",1009.72
103462,2227636,"2DO",3764
